run,coarseCode,fineCode,coarse_code,fine_code,iout,vdsat_masterbias_mnbias,vdsat_masterbias_mnbiasdio,vdsat_masterbias_mnbiascascdio,vdsat_masterbias_mnbiascasc,vdsat_masterbias_mpbias,vdsat_masterbias_mpbiasdio,vdsat_masterbias_mnmirr1,vdsat_masterbias_mnmirr2,vdsat_masterbias_mnmirrcasc2,vdsat_masterbias_mnmirrcasc2,vdsat_coarsebuf_mmirr,vdsat_coarse2fine_mpdio,vdsat_coarse2fine_mpmirr,vdsat_buffs_mndio,vdsat_buffs_mnmirr,vdsat_buffs_mnmirrbuffbias,vdsat_buffs_mnmirrbuff,vdsat_buffs_mpdio,vdsat_buffs_mpmirrbuffbias,vdsat_buffs_mpmirrbuff,vdsat_biasbuffer_mndio,vdsat_biasbuffer_mnmirr,vdsat_biasbuffer_mnpdio,id_masterbias_mnbias,id_masterbias_mnbiasdio,id_masterbias_xmnmirr1,id_masterbias_xmnmirr2,id_mbdiv_cb0,id_mbdiv_cb1,id_mbdiv_cb2,id_mbdiv_cb3,id_mbdiv_cb4,id_mbdiv_cb5,id_mbdiv_cb6,id_mbdiv_cb7,id_coarsebuf_mmirr,id_coarse2fine_mpdio,id_coarse2fine_mpmirr,id_coarse2fine_mpindio,id_buffs_mndio,id_buffs_mnmirr,id_buffs_mnmirrbuffbias,id_buffs_mnmirrbuff,id_buffs_mpdio,id_buffs_mpmirrbuffbias,id_buffs_mpmirrbuff,id_biasbuffer_mndio,id_biasbuffer_mnmirr
run_00,0.0,0.0,0.000,0.000,1.139e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.553e-02,4.046e-02,4.158e-02,4.563e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,1.752e-07,9.168e-12,9.272e-12,2.410e-08,4.553e-02,7.708e-12,3.209e-08,4.563e-02,2.475e-08,3.105e-08
run_01,1.0,0.0,1.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.383e-02,4.046e-02,4.158e-02,4.386e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.001e-08,1.046e-11,1.130e-11,2.414e-08,4.383e-02,1.103e-11,3.215e-08,4.386e-02,2.475e-08,3.105e-08
run_02,2.0,0.0,2.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.383e-02,4.046e-02,4.158e-02,4.386e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.471e-09,1.046e-11,1.130e-11,2.414e-08,4.383e-02,1.103e-11,3.215e-08,4.386e-02,2.475e-08,3.105e-08
run_03,3.0,0.0,3.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.383e-02,4.046e-02,4.158e-02,4.386e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.245e-10,1.046e-11,1.130e-11,2.414e-08,4.383e-02,1.103e-11,3.215e-08,4.386e-02,2.475e-08,3.105e-08
run_04,4.0,0.0,4.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.161e-02,3.991e-02,3.679e-02,3.679e-02,4.161e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.918e-13,6.265e-14,0.000,0.000,0.000,8.744e-12,1.046e-11,1.130e-11,2.428e-08,4.219e-02,1.103e-11,3.234e-08,3.991e-02,2.490e-08,3.123e-08
run_05,5.0,0.0,5.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.162e-02,3.991e-02,3.679e-02,3.679e-02,4.162e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.250e-14,0.000,0.000,0.000,8.744e-12,1.046e-11,1.130e-11,2.431e-08,4.219e-02,1.103e-11,3.238e-08,3.991e-02,2.493e-08,3.127e-08
run_06,6.0,0.0,6.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.159e-02,3.991e-02,3.679e-02,3.679e-02,4.159e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.396e-13,5.549e-14,0.000,0.000,0.000,1.185e-11,1.046e-11,1.130e-11,2.417e-08,4.219e-02,1.103e-11,3.219e-08,3.991e-02,2.479e-08,3.109e-08
run_07,7.0,0.0,7.000,0.000,1.481e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.161e-02,3.991e-02,3.679e-02,3.679e-02,4.161e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,1.144e-11,1.046e-11,1.130e-11,2.428e-08,4.219e-02,1.103e-11,3.233e-08,3.991e-02,2.489e-08,3.123e-08
run_08,0.0,50.0,0.000,50.000,1.191e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.554e-02,4.046e-02,4.158e-02,4.563e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,1.752e-07,9.699e-12,9.803e-12,2.411e-08,4.554e-02,8.231e-12,3.210e-08,4.563e-02,2.475e-08,3.105e-08
run_09,1.0,50.0,1.000,50.000,1.292e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.987e-02,3.987e-02,3.679e-02,4.511e-02,4.184e-02,4.158e-02,4.486e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.001e-08,1.278e-08,1.280e-08,2.567e-08,4.511e-02,1.280e-08,3.346e-08,4.486e-02,2.475e-08,3.105e-08
run_10,2.0,50.0,2.000,50.000,1.302e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.846e-02,3.846e-02,3.679e-02,4.471e-02,4.060e-02,4.158e-02,4.450e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.471e-09,1.249e-09,1.284e-09,2.519e-08,4.471e-02,1.283e-09,3.295e-08,4.450e-02,2.475e-08,3.105e-08
run_11,3.0,50.0,3.000,50.000,2.015e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.833e-02,3.833e-02,3.679e-02,4.438e-02,4.048e-02,4.158e-02,4.424e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.245e-10,1.867e-10,1.959e-10,2.481e-08,4.438e-02,1.953e-10,3.261e-08,4.424e-02,2.475e-08,3.105e-08
run_12,4.0,50.0,4.000,50.000,3.312e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.161e-02,3.999e-02,3.679e-02,3.679e-02,4.161e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.918e-13,6.265e-14,0.000,0.000,0.000,8.744e-12,2.755e-11,2.947e-11,2.453e-08,4.219e-02,2.908e-11,3.248e-08,3.999e-02,2.489e-08,3.122e-08
run_13,5.0,50.0,5.000,50.000,3.312e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.160e-02,3.999e-02,3.679e-02,3.679e-02,4.160e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.251e-14,0.000,0.000,0.000,8.744e-12,2.755e-11,2.947e-11,2.449e-08,4.219e-02,2.908e-11,3.242e-08,3.999e-02,2.485e-08,3.117e-08
run_14,6.0,50.0,6.000,50.000,3.375e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.159e-02,3.999e-02,3.679e-02,3.679e-02,4.159e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.396e-13,5.549e-14,0.000,0.000,0.000,1.185e-11,2.814e-11,3.009e-11,2.441e-08,4.219e-02,2.970e-11,3.232e-08,3.999e-02,2.477e-08,3.107e-08
run_15,7.0,50.0,7.000,50.000,3.366e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.160e-02,3.999e-02,3.679e-02,3.679e-02,4.160e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,1.144e-11,2.806e-11,3.001e-11,2.446e-08,4.219e-02,2.962e-11,3.238e-08,3.999e-02,2.482e-08,3.113e-08
run_16,0.0,100.0,0.000,100.000,1.209e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.554e-02,4.046e-02,4.158e-02,4.564e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,1.752e-07,9.882e-12,9.986e-12,2.412e-08,4.554e-02,8.411e-12,3.211e-08,4.564e-02,2.475e-08,3.105e-08
run_17,1.0,100.0,1.000,100.000,2.075e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.079e-02,4.079e-02,3.679e-02,4.520e-02,4.263e-02,4.158e-02,4.494e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.001e-08,2.064e-08,2.055e-08,2.577e-08,4.520e-02,2.055e-08,3.358e-08,4.494e-02,2.475e-08,3.105e-08
run_18,2.0,100.0,2.000,100.000,2.616e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.862e-02,3.862e-02,3.679e-02,4.484e-02,4.074e-02,4.158e-02,4.461e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.471e-09,2.533e-09,2.585e-09,2.534e-08,4.484e-02,2.584e-09,3.309e-08,4.461e-02,2.475e-08,3.105e-08
run_19,3.0,100.0,3.000,100.000,3.724e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.835e-02,3.835e-02,3.679e-02,4.449e-02,4.050e-02,4.158e-02,4.432e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.245e-10,3.499e-10,3.648e-10,2.493e-08,4.449e-02,3.641e-10,3.272e-08,4.432e-02,2.475e-08,3.105e-08
run_20,4.0,100.0,4.000,100.000,3.544e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.159e-02,3.999e-02,3.679e-02,3.679e-02,4.159e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.918e-13,6.265e-14,0.000,0.000,0.000,8.744e-12,2.972e-11,3.176e-11,2.443e-08,4.219e-02,3.137e-11,3.235e-08,3.999e-02,2.478e-08,3.108e-08
run_21,5.0,100.0,5.000,100.000,3.544e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.219e-02,4.046e-02,4.158e-02,3.999e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.251e-14,0.000,0.000,0.000,8.744e-12,2.972e-11,3.176e-11,2.441e-08,4.219e-02,3.137e-11,3.232e-08,3.999e-02,2.476e-08,3.105e-08
run_22,6.0,100.0,6.000,100.000,3.662e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.679e-02,4.219e-02,4.046e-02,4.159e-02,4.000e-02,3.679e-02,3.679e-02,4.159e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.396e-13,5.549e-14,0.000,0.000,0.000,1.185e-11,3.083e-11,3.293e-11,2.443e-08,4.219e-02,3.253e-11,3.233e-08,4.000e-02,2.477e-08,3.107e-08
run_23,7.0,100.0,7.000,100.000,3.646e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.679e-02,4.219e-02,4.046e-02,4.160e-02,4.000e-02,3.679e-02,3.679e-02,4.160e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,1.144e-11,3.068e-11,3.277e-11,2.448e-08,4.219e-02,3.238e-11,3.240e-08,4.000e-02,2.482e-08,3.113e-08
run_24,0.0,150.0,0.000,150.000,1.217e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.679e-02,4.554e-02,4.046e-02,4.158e-02,4.564e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,1.752e-07,9.959e-12,1.006e-11,2.412e-08,4.554e-02,8.487e-12,3.211e-08,4.564e-02,2.475e-08,3.105e-08
run_25,1.0,150.0,1.000,150.000,2.587e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.136e-02,4.136e-02,3.679e-02,4.524e-02,4.314e-02,4.158e-02,4.498e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.001e-08,2.582e-08,2.564e-08,2.582e-08,4.524e-02,2.564e-08,3.363e-08,4.498e-02,2.475e-08,3.105e-08
run_26,2.0,150.0,2.000,150.000,3.987e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.879e-02,3.879e-02,3.679e-02,4.491e-02,4.089e-02,4.158e-02,4.467e-02,3.679e-02,3.679e-02,4.158e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.471e-09,3.881e-09,3.942e-09,2.542e-08,4.491e-02,3.941e-09,3.318e-08,4.467e-02,2.475e-08,3.105e-08
